subject_id,file_found,n_timepoints,n_rois_raw,is_transposed,nan_count,inf_count,constant_rois_count,low_variance_rois_indices,error,psd_plot_path,percent_stationary_adf,percent_stationary_kpss,percent_stationary_joint
6612,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6612.png,100.000,100.000,100.000
6639,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6639.png,100.000,100.000,100.000
6646,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6646.png,100.000,99.398,99.398
6647,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6647.png,100.000,100.000,100.000
6823,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6823.png,100.000,100.000,100.000
0384,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_0384.png,100.000,100.000,100.000
5138,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_5138.png,95.181,100.000,95.181
6143,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6143.png,100.000,100.000,100.000
6616,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6616.png,100.000,99.398,99.398
7032,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7032.png,100.000,100.000,100.000
4356,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4356.png,100.000,100.000,100.000
4489,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4489.png,100.000,100.000,100.000
4722,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4722.png,100.000,100.000,100.000
4723,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4723.png,100.000,100.000,100.000
6284,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6284.png,100.000,100.000,100.000
6389,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6389.png,100.000,100.000,100.000
6545,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6545.png,100.000,100.000,100.000
6687,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6687.png,100.000,99.398,99.398
6840,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6840.png,100.000,100.000,100.000
7003,True,200,170,False,800,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_7003.png,100.000,100.000,100.000
4269,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4269.png,85.542,100.000,85.542
4408,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4408.png,81.928,100.000,81.928
4433,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4433.png,92.169,100.000,92.169
4517,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4517.png,90.964,100.000,90.964
4726,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4726.png,84.940,100.000,84.940
4727,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4727.png,97.590,100.000,97.590
4836,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4836.png,91.566,100.000,91.566
4848,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4848.png,98.193,100.000,98.193
4932,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4932.png,95.181,100.000,95.181
4956,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4956.png,100.000,100.000,100.000
4993,True,140,170,False,560,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4993.png,85.542,100.000,85.542
2333,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_2333.png,100.000,100.000,100.000
4160,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4160.png,100.000,100.000,100.000
6142,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6142.png,100.000,100.000,100.000
6735,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6735.png,100.000,100.000,100.000
6754,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6754.png,100.000,100.000,100.000
6827,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6827.png,100.000,100.000,100.000
6828,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6828.png,100.000,98.795,98.795
6843,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6843.png,100.000,100.000,100.000
6921,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6921.png,100.000,99.398,99.398
6938,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6938.png,100.000,100.000,100.000
6328,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6328.png,100.000,100.000,100.000
6335,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6335.png,100.000,100.000,100.000
6408,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6408.png,100.000,100.000,100.000
6409,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6409.png,100.000,100.000,100.000
6420,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6420.png,100.000,100.000,100.000
6448,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6448.png,100.000,99.398,99.398
6056,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6056.png,100.000,100.000,100.000
6224,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6224.png,100.000,100.000,100.000
6297,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6297.png,100.000,100.000,100.000
6326,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6326.png,100.000,100.000,100.000
6501,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6501.png,100.000,100.000,100.000
6508,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6508.png,100.000,100.000,100.000
6592,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6592.png,100.000,100.000,100.000
6615,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6615.png,100.000,100.000,100.000
6698,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6698.png,100.000,100.000,100.000
6777,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6777.png,100.000,100.000,100.000
6811,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6811.png,100.000,100.000,100.000
6157,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6157.png,100.000,100.000,100.000
6188,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6188.png,100.000,100.000,100.000
6313,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6313.png,100.000,100.000,100.000
6438,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6438.png,100.000,100.000,100.000
6498,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6498.png,100.000,100.000,100.000
6742,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6742.png,100.000,100.000,100.000
6744,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6744.png,100.000,100.000,100.000
6810,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6810.png,100.000,100.000,100.000
6845,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6845.png,100.000,100.000,100.000
6850,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6850.png,100.000,100.000,100.000
6871,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6871.png,100.000,100.000,100.000
6877,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6877.png,100.000,100.000,100.000
6881,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6881.png,100.000,100.000,100.000
6899,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_6899.png,100.000,99.398,99.398
4036,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4036.png,100.000,100.000,100.000
4187,True,197,170,False,788,0,4,"[34, 35, 80, 81]",,/home/diego/Escritorio/desde_cero/mi_informe_qc/psd_4187.png,100.000,99.398,99.398
